Time;Voltage;Current;T1;T2
7459;4200;143;27.410944;28.312647
7460;4200;148;27.410944;28.285517
7461;4200;147;27.383417;28.285517
7462;4200;148;27.410944;28.312647
7463;4200;148;27.410944;28.312647
7464;4198;144;27.383417;28.312647
7465;4200;144;27.383417;28.285517
7466;4200;141;27.410944;28.312647
7467;4200;144;27.383417;28.285517
7468;4198;144;27.383417;28.312647
7469;4200;149;27.410944;28.312647
7470;4200;143;27.383417;28.312647
7471;4200;141;27.410944;28.285517
7472;4200;144;27.410944;28.312647
7473;4200;145;27.410944;28.312647
7474;4200;147;27.383417;28.285517
7475;4200;146;27.410944;28.312647
7476;4200;150;27.383417;28.312647
7477;4200;147;27.383417;28.285517
7478;4200;148;27.35589;28.258356
7479;4200;141;27.410944;28.312647
7480;4200;149;27.410944;28.285517
7481;4200;141;27.410944;28.285517
7482;4200;145;27.410944;28.312647
7483;4198;146;27.410944;28.285517
7484;4200;137;27.383417;28.285517
7485;4200;137;27.410944;28.312647
7486;4200;145;27.383417;28.285517
7487;4200;144;27.410944;28.285517
7488;4198;146;27.410944;28.285517
7489;4200;149;27.410944;28.285517
7490;4200;144;27.410944;28.285517
7491;4200;144;27.383417;28.285517
7492;4200;144;27.383417;28.258356
7493;4200;147;27.383417;28.258356
7494;4200;150;27.383417;28.258356
7495;4200;141;27.383417;28.258356
7496;4200;142;27.410944;28.285517
7497;4200;144;27.383417;28.258356
7498;4200;144;27.35589;28.258356
7499;4200;140;27.383417;28.285517
7500;4200;141;27.383417;28.258356
7501;4200;142;27.383417;28.285517
7502;4200;145;27.383417;28.258356
7503;4200;137;27.383417;28.258356
7504;4200;147;27.383417;28.285517
7505;4198;141;27.383417;28.231165
7506;4200;143;27.328363;28.258356
7507;4203;147;27.35589;28.285517
7508;4200;144;27.328363;28.258356
7509;4198;140;27.383417;28.285517
7510;4198;140;27.383417;28.204004
7511;4200;139;27.35589;28.258356
7512;4200;144;27.35589;28.258356
7513;4200;146;27.328363;28.231165
7514;4200;142;27.383417;28.258356
7515;4200;147;27.328363;28.258356
7516;4203;147;27.383417;28.258356
7517;4200;149;27.383417;28.258356
7518;4200;144;27.383417;28.204004
7519;4203;144;27.35589;28.231165
7520;4200;143;27.383417;28.258356
7521;4200;142;27.35589;28.258356
7522;4200;140;27.35589;28.258356
7523;4200;143;27.35589;28.258356
7524;4200;141;27.35589;28.258356
7525;4200;142;27.383417;28.258356
7526;4200;138;27.35589;28.258356
7527;4203;141;27.328363;28.231165
7528;4200;141;27.35589;28.258356
7529;4200;143;27.35589;28.231165
7530;4200;144;27.300806;28.231165
7531;4200;141;27.328363;28.231165
7532;4203;145;27.328363;28.231165
7533;4200;138;27.35589;28.231165
7534;4200;141;27.35589;28.231165
7535;4200;140;27.35589;28.231165
7536;4200;145;27.35589;28.231165
7537;4200;141;27.328363;28.204004
7538;4200;141;27.35589;28.204004
7539;4200;140;27.35589;28.231165
7540;4200;141;27.35589;28.204004
7541;4200;140;27.328363;28.231165
7542;4200;138;27.328363;28.231165
7543;4200;141;27.328363;28.204004
7544;4200;138;27.328363;28.231165
7545;4200;144;27.328363;28.258356
7546;4200;144;27.328363;28.204004
7547;4200;142;27.328363;28.231165
7548;4200;140;27.300806;28.231165
7549;4200;141;27.328363;28.231165
7550;4200;140;27.328363;28.231165
7551;4200;141;27.328363;28.231165
7552;4200;141;27.328363;28.204004
7553;4198;138;27.328363;28.204004
7554;4198;134;27.328363;28.204004
7555;4200;142;27.35589;28.204004
7556;4200;136;27.300806;28.231165
7557;4200;136;27.328363;28.204004
7558;4200;144;27.328363;28.231165
7559;4200;140;27.328363;28.204004
7560;4200;138;27.35589;28.231165
7561;4200;136;27.328363;28.231165
7562;4200;140;27.328363;28.204004
7563;4200;139;27.328363;28.231165
7564;4200;138;27.328363;28.204004
7565;4200;139;27.35589;28.204004
7566;4200;138;27.328363;28.204004
7567;4200;140;27.328363;28.176813
7568;4200;134;27.328363;28.204004
7569;4200;133;27.35589;28.204004
7570;4203;140;27.35589;28.204004
7571;4200;139;27.328363;28.204004
7572;4200;138;27.35589;28.204004
7573;4200;134;27.328363;28.204004
7574;4200;138;27.328363;28.176813
7575;4200;135;27.328363;28.204004
7576;4200;138;27.328363;28.176813
7577;4203;133;27.328363;28.204004
7578;4200;136;27.328363;28.204004
7579;4200;137;27.300806;28.204004
7580;4200;139;27.328363;28.176813
7581;4200;137;27.300806;28.176813
7582;4203;143;27.300806;28.176813
7583;4200;135;27.300806;28.149591
7584;4200;142;27.300806;28.149591
7585;4200;140;27.328363;28.176813
7586;4200;138;27.328363;28.176813
7587;4200;138;27.300806;28.176813
7588;4200;131;27.300806;28.176813
7589;4200;135;27.328363;28.176813
7590;4198;136;27.328363;28.176813
7591;4200;137;27.328363;28.204004
7592;4200;139;27.300806;28.204004
7593;4203;138;27.300806;28.176813
7594;4200;137;27.300806;28.176813
7595;4200;131;27.328363;28.176813
7596;4203;130;27.300806;28.176813
7597;4198;136;27.273218;28.176813
7598;4203;136;27.300806;28.176813
7599;4200;131;27.273218;28.204004
7600;4200;139;27.300806;28.204004
7601;4200;134;27.300806;28.149591
7602;4200;137;27.300806;28.176813
7603;4200;139;27.273218;28.149591
7604;4200;135;27.273218;28.176813
7605;4200;134;27.300806;28.176813
7606;4200;135;27.273218;28.149591
7607;4200;135;27.300806;28.149591
7608;4198;135;27.300806;28.149591
7609;4203;135;27.300806;28.176813
7610;4200;135;27.273218;28.176813
7611;4200;132;27.300806;28.176813
7612;4200;138;27.300806;28.176813
7613;4200;135;27.273218;28.176813
7614;4200;137;27.300806;28.149591
7615;4200;129;27.300806;28.149591
7616;4200;130;27.273218;28.149591
7617;4203;131;27.300806;28.149591
7618;4200;133;27.273218;28.176813
7619;4200;132;27.300806;28.149591
7620;4200;133;27.300806;28.149591
7621;4200;138;27.273218;28.149591
7622;4200;135;27.273218;28.1224
7623;4200;135;27.273218;28.1224
7624;4198;136;27.245661;28.149591
7625;4200;140;27.300806;28.149591
7626;4200;133;27.273218;28.149591
7627;4200;132;27.273218;28.149591
7628;4200;134;27.300806;28.1224
7629;4198;130;27.273218;28.1224
7630;4200;131;27.300806;28.149591
7631;4200;131;27.273218;28.149591
7632;4200;131;27.273218;28.1224
7633;4200;133;27.273218;28.149591
7634;4200;131;27.273218;28.149591
7635;4200;131;27.273218;28.149591
7636;4200;135;27.273218;28.149591
7637;4200;130;27.273218;28.1224
7638;4200;131;27.273218;28.1224
7639;4200;134;27.273218;28.149591
7640;4200;136;27.245661;28.149591
7641;4203;131;27.245661;28.149591
7642;4200;134;27.245661;28.149591
7643;4200;133;27.218073;28.1224
7644;4198;129;27.245661;28.149591
7645;4200;135;27.245661;28.1224
7646;4200;129;27.245661;28.1224
7647;4200;132;27.218073;28.149591
7648;4200;131;27.273218;28.1224
7649;4198;133;27.245661;28.1224
7650;4200;131;27.218073;28.1224
7651;4200;134;27.245661;28.1224
7652;4200;131;27.218073;28.1224
7653;4200;133;27.245661;28.149591
7654;4200;135;27.273218;28.1224
7655;4200;128;27.218073;28.1224
7656;4198;134;27.273218;28.1224
7657;4200;131;27.245661;28.1224
7658;4200;132;27.245661;28.1224
7659;4200;122;27.245661;28.095148
7660;4200;128;27.245661;28.1224
7661;4200;130;27.245661;28.095148
7662;4200;128;27.245661;28.1224
7663;4198;130;27.218073;28.1224
7664;4200;131;27.245661;28.095148
7665;4200;128;27.218073;28.1224
7666;4200;127;27.218073;28.095148
7667;4200;133;27.245661;28.1224
7668;4198;128;27.245661;28.1224
7669;4198;127;27.245661;28.095148
7670;4200;128;27.245661;28.1224
7671;4200;130;27.218073;28.095148
7672;4198;127;27.245661;28.095148
7673;4200;127;27.273218;28.095148
7674;4200;128;27.245661;28.095148
7675;4203;128;27.218073;28.067926
7676;4200;128;27.218073;28.095148
7677;4200;135;27.273218;28.1224
7678;4200;131;27.245661;28.095148
7679;4200;128;27.273218;28.095148
7680;4200;128;27.245661;28.095148
7681;4200;130;27.245661;28.067926
7682;4200;128;27.245661;28.067926
7683;4200;126;27.245661;28.095148
7684;4200;128;27.273218;28.067926
7685;4200;126;27.245661;28.095148
7686;4198;129;27.273218;28.095148
7687;4200;131;27.245661;28.095148
7688;4200;127;27.273218;28.067926
7689;4203;125;27.273218;28.095148
7690;4200;122;27.245661;28.095148
7691;4200;131;27.273218;28.095148
7692;4200;131;27.273218;28.1224
7693;4200;128;27.245661;28.067926
7694;4203;128;27.245661;28.095148
7695;4200;127;27.273218;28.095148
7696;4200;131;27.273218;28.095148
7697;4198;128;27.273218;28.095148
7698;4200;128;27.273218;28.095148
7699;4200;131;27.245661;28.067926
7700;4200;127;27.245661;28.095148
7701;4198;122;27.245661;28.067926
7702;4200;123;27.218073;28.067926
7703;4200;125;27.245661;28.067926
7704;4200;127;27.245661;28.067926
7705;4203;128;27.218073;28.067926
7706;4200;124;27.273218;28.067926
7707;4200;128;27.245661;28.067926
7708;4200;122;27.273218;28.067926
7709;4200;126;27.273218;28.067926
7710;4200;128;27.273218;28.095148
7711;4200;133;27.245661;28.040674
7712;4203;133;27.273218;28.067926
7713;4200;125;27.273218;28.067926
7714;4200;125;27.273218;28.067926
7715;4200;127;27.273218;28.040674
7716;4200;131;27.273218;28.067926
7717;4200;128;27.273218;28.067926
7718;4200;126;27.273218;28.067926
7719;4200;127;27.245661;28.067926
7720;4200;133;27.273218;28.067926
7721;4200;125;27.245661;28.040674
7722;4203;125;27.245661;28.067926
7723;4200;122;27.245661;28.067926
7724;4200;123;27.273218;28.067926
7725;4200;122;27.218073;28.067926
7726;4200;127;27.245661;28.067926
7727;4200;125;27.245661;28.040674
7728;4200;123;27.245661;28.067926
7729;4200;126;27.245661;28.067926
7730;4200;120;27.245661;28.067926
7731;4200;125;27.218073;28.013422
7732;4200;125;27.245661;28.067926
7733;4200;126;27.245661;28.040674
7734;4200;125;27.218073;28.040674
7735;4203;130;27.245661;28.067926
7736;4200;128;27.218073;28.067926
7737;4200;119;27.218073;28.040674
7738;4200;122;27.218073;28.040674
7739;4200;117;27.218073;27.986139
7740;4200;128;27.218073;28.067926
7741;4200;122;27.218073;28.067926
7742;4200;123;27.218073;28.067926
7743;4200;123;27.218073;28.040674
7744;4200;123;27.218073;28.040674
7745;4200;128;27.218073;28.040674
7746;4200;127;27.190485;28.040674
7747;4200;124;27.190485;28.040674
7748;4200;127;27.218073;28.040674
7749;4198;118;27.218073;28.013422
7750;4200;124;27.218073;28.040674
7751;4198;121;27.218073;28.013422
7752;4200;125;27.218073;28.040674
7753;4200;128;27.218073;28.040674
7754;4200;122;27.218073;28.040674
7755;4203;119;27.190485;28.040674
7756;4200;126;27.218073;28.040674
7757;4200;122;27.190485;28.013422
7758;4200;122;27.190485;28.013422
7759;4200;122;27.218073;28.013422
7760;4200;124;27.218073;28.040674
7761;4203;120;27.218073;28.013422
7762;4203;127;27.218073;28.040674
7763;4200;123;27.218073;28.040674
7764;4200;122;27.162867;28.013422
7765;4203;122;27.190485;28.013422
7766;4200;125;27.218073;28.013422
7767;4198;122;27.218073;28.040674
7768;4200;123;27.218073;27.986139
7769;4200;125;27.218073;28.013422
7770;4200;124;27.218073;28.040674
7771;4200;125;27.218073;28.040674
7772;4200;124;27.218073;28.013422
7773;4200;125;27.218073;28.013422
7774;4200;119;27.218073;28.013422
7775;4200;121;27.190485;27.986139
7776;4200;120;27.218073;28.013422
7777;4200;119;27.190485;27.986139
7778;4203;119;27.218073;28.013422
7779;4200;121;27.218073;28.013422
7780;4200;119;27.245661;28.013422
7781;4200;122;27.218073;27.986139
7782;4203;123;27.190485;28.013422
7783;4205;125;27.218073;28.013422
7784;4198;122;27.218073;28.013422
7785;4200;119;27.218073;28.013422
7786;4200;122;27.190485;27.986139
7787;4198;121;27.162867;27.986139
7788;4200;124;27.218073;27.986139
7789;4200;119;27.218073;28.013422
7790;4200;124;27.218073;27.986139
7791;4200;120;27.190485;28.013422
7792;4200;121;27.190485;27.986139
7793;4203;125;27.162867;27.986139
7794;4200;117;27.218073;28.013422
7795;4200;118;27.190485;27.986139
7796;4200;119;27.190485;27.986139
7797;4200;119;27.218073;27.986139
7798;4200;124;27.218073;27.986139
7799;4200;119;27.218073;27.986139
7800;4200;121;27.218073;27.986139
7801;4200;122;27.218073;27.986139
7802;4200;119;27.162867;27.986139
7803;4200;122;27.190485;27.986139
7804;4200;122;27.218073;27.986139
7805;4200;119;27.218073;27.986139
7806;4200;123;27.218073;27.986139
7807;4200;126;27.218073;27.986139
7808;4200;122;27.190485;27.986139
7809;4200;125;27.218073;27.986139
7810;4200;119;27.218073;27.958887
7811;4200;123;27.190485;28.013422
7812;4200;119;27.218073;27.986139
7813;4200;117;27.190485;27.958887
7814;4200;119;27.190485;27.986139
7815;4200;121;27.190485;27.931574
7816;4203;123;27.218073;27.958887
7817;4200;116;27.218073;27.986139
7818;4200;119;27.190485;27.958887
7819;4198;119;27.190485;27.986139
7820;4200;116;27.162867;27.958887
7821;4200;121;27.190485;27.986139
7822;4200;122;27.190485;27.958887
7823;4203;120;27.190485;27.958887
7824;4200;114;27.190485;27.986139
7825;4200;119;27.162867;27.958887
7826;4200;119;27.190485;27.986139
7827;4200;116;27.190485;27.986139
7828;4200;120;27.135218;27.958887
7829;4200;121;27.190485;27.931574
7830;4200;119;27.190485;27.958887
7831;4200;119;27.162867;27.958887
7832;4200;116;27.190485;27.958887
7833;4200;118;27.190485;27.931574
7834;4200;121;27.190485;27.958887
7835;4200;117;27.190485;27.958887
7836;4200;116;27.162867;27.958887
7837;4198;119;27.190485;27.958887
7838;4200;121;27.135218;27.931574
7839;4200;116;27.135218;27.931574
7840;4200;119;27.162867;27.958887
7841;4200;119;27.162867;27.958887
7842;4200;122;27.107599;27.931574
7843;4200;114;27.162867;27.986139
7844;4200;116;27.162867;27.958887
7845;4200;121;27.162867;27.958887
7846;4200;123;27.162867;27.931574
7847;4200;115;27.162867;27.931574
7848;4200;116;27.135218;27.931574
7849;4200;113;27.162867;27.958887
7850;4200;122;27.135218;27.958887
7851;4200;114;27.162867;27.931574
7852;4200;119;27.107599;27.931574
7853;4200;116;27.135218;27.931574
7854;4200;116;27.162867;27.958887
7855;4200;116;27.162867;27.958887
7856;4200;112;27.162867;27.931574
7857;4200;119;27.162867;27.931574
7858;4200;115;27.162867;27.931574
7859;4200;118;27.135218;27.958887
7860;4200;113;27.162867;27.958887
7861;4200;116;27.162867;27.931574
7862;4200;121;27.162867;27.958887
7863;4200;116;27.162867;27.931574
7864;4203;112;27.162867;27.958887
7865;4200;119;27.162867;27.931574
7866;4203;119;27.135218;27.931574
7867;4200;121;27.162867;27.931574
7868;4200;114;27.135218;27.931574
7869;4200;119;27.162867;27.931574
7870;4200;118;27.135218;27.876978
7871;4200;116;27.135218;27.876978
7872;4200;118;27.162867;27.931574
7873;4203;116;27.107599;27.931574
7874;4200;116;27.162867;27.931574
7875;4203;118;27.162867;27.931574
7876;4200;113;27.135218;27.931574
7877;4200;114;27.107599;27.931574
7878;4198;113;27.135218;27.904291
7879;4200;113;27.135218;27.931574
7880;4200;116;27.107599;27.931574
7881;4203;113;27.107599;27.904291
7882;4200;112;27.07995;27.931574
7883;4198;115;27.135218;27.931574
7884;4198;111;27.135218;27.904291
7885;4200;118;27.107599;27.931574
7886;4200;116;27.135218;27.931574
7887;4200;113;27.135218;27.931574
7888;4200;113;27.107599;27.931574
7889;4203;117;27.107599;27.876978
7890;4200;112;27.107599;27.931574
7891;4200;113;27.135218;27.931574
7892;4200;118;27.135218;27.904291
7893;4200;115;27.107599;27.904291
7894;4198;114;27.107599;27.904291
7895;4200;112;27.135218;27.904291
7896;4200;113;27.107599;27.876978
7897;4203;112;27.107599;27.876978
7898;4200;118;27.107599;27.849634
7899;4200;109;27.135218;27.931574
7900;4200;116;27.107599;27.904291
7901;4200;113;27.135218;27.904291
7902;4200;114;27.107599;27.904291
7903;4200;116;27.135218;27.876978
7904;4200;113;27.107599;27.876978
7905;4200;119;27.135218;27.904291
7906;4200;116;27.162867;27.931574
7907;4200;115;27.135218;27.876978
7908;4200;116;27.107599;27.876978
7909;4200;113;27.135218;27.904291
7910;4198;105;27.107599;27.876978
7911;4203;119;27.135218;27.876978
7912;4200;110;27.07995;27.904291
7913;4200;112;27.135218;27.904291
7914;4200;112;27.107599;27.876978
7915;4200;114;27.135218;27.876978
7916;4200;112;27.107599;27.876978
7917;4200;114;27.135218;27.849634
7918;4200;110;27.107599;27.876978
7919;4200;109;27.107599;27.876978
7920;4198;112;27.107599;27.876978
7921;4203;114;27.107599;27.876978
7922;4200;113;27.107599;27.876978
7923;4200;112;27.07995;27.876978
7924;4200;104;27.107599;27.876978
7925;4200;112;27.07995;27.849634
7926;4203;110;27.07995;27.876978
7927;4200;114;27.07995;27.876978
7928;4200;112;27.107599;27.876978
7929;4200;113;27.07995;27.876978
7930;4200;113;27.107599;27.876978
7931;4200;107;27.07995;27.876978
7932;4200;116;27.07995;27.876978
7933;4203;112;27.107599;27.849634
7934;4203;114;27.07995;27.876978
7935;4200;116;27.07995;27.876978
7936;4200;112;27.07995;27.876978
7937;4200;112;27.07995;27.849634
7938;4200;106;27.052271;27.849634
7939;4200;112;27.107599;27.849634
7940;4200;109;27.07995;27.849634
7941;4203;116;27.107599;27.849634
7942;4200;107;27.07995;27.876978
7943;4200;110;27.107599;27.876978
7944;4200;108;27.107599;27.822321
7945;4200;109;27.107599;27.849634
7946;4200;113;27.107599;27.822321
7947;4200;106;27.107599;27.849634
7948;4200;111;27.107599;27.849634
7949;4200;106;27.107599;27.849634
7950;4203;113;27.07995;27.849634
7951;4200;112;27.07995;27.849634
7952;4200;110;27.07995;27.876978
7953;4200;107;27.07995;27.849634
7954;4200;107;27.107599;27.849634
7955;4200;111;27.07995;27.822321
7956;4200;113;27.052271;27.849634
7957;4200;112;27.07995;27.849634
7958;4200;111;27.07995;27.822321
7959;4198;106;27.07995;27.849634
7960;4200;109;27.07995;27.849634
7961;4200;109;27.052271;27.849634
7962;4198;107;27.052271;27.876978
7963;4200;111;27.07995;27.822321
7964;4200;111;27.107599;27.849634
7965;4200;107;27.052271;27.849634
7966;4200;111;27.07995;27.849634
7967;4198;108;27.07995;27.849634
7968;4203;106;27.07995;27.822321
7969;4200;106;27.07995;27.849634
7970;4200;109;27.07995;27.849634
7971;4200;110;27.052271;27.822321
7972;4200;106;27.07995;27.822321
7973;4200;109;27.07995;27.849634
7974;4203;112;27.07995;27.822321
7975;4200;111;27.07995;27.822321
7976;4200;109;27.07995;27.822321
7977;4200;108;27.07995;27.849634
7978;4200;109;27.107599;27.849634
7979;4200;106;27.107599;27.849634
7980;4200;106;27.07995;27.849634
7981;4200;103;27.07995;27.849634
7982;4200;112;27.07995;27.849634
7983;4203;107;27.07995;27.822321
7984;4200;113;27.07995;27.822321
7985;4200;105;27.052271;27.822321
7986;4198;109;27.07995;27.849634
7987;4200;103;27.07995;27.822321
7988;4200;110;27.07995;27.794977
7989;4200;109;27.07995;27.822321
7990;4203;103;27.07995;27.822321
7991;4200;103;27.07995;27.822321
7992;4200;107;27.07995;27.822321
7993;4200;107;27.07995;27.822321
7994;4200;109;27.052271;27.822321
7995;4200;105;27.052271;27.767603
7996;4200;111;27.07995;27.794977
7997;4200;108;27.052271;27.794977
7998;4200;105;27.052271;27.794977
7999;4200;106;27.052271;27.822321
8000;4203;106;27.052271;27.822321
8001;4200;109;27.07995;27.794977
8002;4200;106;27.052271;27.794977
8003;4200;109;27.052271;27.794977
8004;4200;109;27.052271;27.794977
8005;4200;106;27.07995;27.822321
8006;4203;110;27.07995;27.794977
8007;4198;109;27.07995;27.822321
8008;4200;107;27.07995;27.794977
8009;4200;106;27.07995;27.822321
8010;4200;109;27.052271;27.822321
8011;4200;110;27.052271;27.822321
8012;4200;106;27.052271;27.767603
8013;4203;109;27.07995;27.822321
8014;4200;107;27.052271;27.822321
